,county,up18_fiber,up18_cable,up18_DSL,up18_total,down14_fiber,down14_cable,down14_DSL,down14_total,up15_fiber,up15_cable,up15_DSL,up15_total,down15_fiber,down15_cable,down15_DSL,down15_total,up16_fiber,up16_cable,up16_DSL,up16_total,down16_fiber,down16_cable,down16_DSL,down16_total,up17_fiber,up17_cable,up17_DSL,up17_total,down17_fiber,down17_cable,down17_DSL,down17_total,2018_FIBER_YES,state_code,POP10,num_blocks,StateAbbr,countystate,Q3 2018 Price
88,41017,3.0,3.0,8.0,18.0,3.0,3.0,10.0,19.0,1.0,3.0,10.0,18.0,1.0,4.0,10.0,19.0,1.0,3.0,9.0,17.0,2.0,3.0,10.0,18.0,3.0,4.0,11.0,21.0,4.0,3.0,8.0,18.0,1,41,156941.0,5452,OR,41017,404646.0
89,41019,4.0,3.0,13.0,23.0,6.0,3.0,17.0,28.0,6.0,3.0,16.0,28.0,5.0,3.0,14.0,25.0,5.0,3.0,17.0,29.0,5.0,4.0,18.0,31.0,5.0,3.0,17.0,28.0,4.0,4.0,13.0,25.0,1,41,100999.0,6198,OR,41019,220646.0
90,41021,1.0,0.0,6.0,9.0,0.0,1.0,5.0,7.0,0.0,1.0,5.0,8.0,0.0,1.0,5.0,8.0,1.0,1.0,4.0,7.0,1.0,1.0,4.0,7.0,1.0,1.0,4.0,7.0,1.0,1.0,4.0,8.0,1,41,1363.0,150,OR,41021,121982.0
91,41023,1.0,1.0,6.0,11.0,1.0,1.0,5.0,8.0,1.0,1.0,5.0,10.0,1.0,1.0,5.0,10.0,1.0,1.0,5.0,11.0,1.0,1.0,5.0,9.0,1.0,1.0,5.0,10.0,1.0,1.0,6.0,11.0,1,41,6769.0,1775,OR,41023,170929.0
92,41025,1.0,1.0,3.0,7.0,2.0,0.0,3.0,6.0,2.0,0.0,4.0,7.0,2.0,0.0,4.0,7.0,1.0,0.0,3.0,5.0,1.0,0.0,3.0,6.0,1.0,1.0,3.0,8.0,2.0,1.0,3.0,9.0,1,41,6139.0,392,OR,41025,123082.0
93,41027,5.0,2.0,7.0,17.0,1.0,1.0,7.0,12.0,0.0,1.0,7.0,10.0,0.0,2.0,7.0,11.0,2.0,2.0,7.0,14.0,4.0,2.0,7.0,16.0,4.0,2.0,7.0,16.0,5.0,2.0,7.0,16.0,1,41,22194.0,664,OR,41027,373316.0
94,41029,3.0,3.0,9.0,17.0,3.0,3.0,14.0,22.0,2.0,3.0,13.0,19.0,3.0,3.0,12.0,20.0,2.0,3.0,12.0,18.0,2.0,3.0,12.0,19.0,2.0,3.0,12.0,18.0,2.0,2.0,9.0,15.0,1,41,198136.0,5778,OR,41029,320426.0
95,41031,1.0,1.0,7.0,14.0,1.0,1.0,6.0,10.0,1.0,1.0,5.0,11.0,2.0,1.0,7.0,14.0,2.0,1.0,7.0,15.0,1.0,1.0,8.0,14.0,1.0,1.0,8.0,14.0,1.0,1.0,7.0,13.0,1,41,21383.0,2123,OR,41031,196117.0
96,41033,2.0,3.0,9.0,15.0,4.0,3.0,14.0,22.0,3.0,3.0,14.0,21.0,3.0,3.0,12.0,18.0,2.0,3.0,10.0,15.0,3.0,3.0,12.0,19.0,3.0,4.0,12.0,20.0,2.0,3.0,9.0,15.0,1,41,77273.0,2129,OR,41033,305780.0
97,41035,2.0,2.0,4.0,12.0,2.0,2.0,8.0,15.0,2.0,2.0,7.0,15.0,3.0,3.0,7.0,16.0,2.0,2.0,6.0,14.0,3.0,2.0,5.0,13.0,3.0,2.0,5.0,13.0,2.0,2.0,4.0,11.0,1,41,62807.0,3932,OR,41035,197217.0
98,41037,0.0,1.0,3.0,6.0,0.0,1.0,2.0,5.0,0.0,1.0,3.0,7.0,0.0,1.0,3.0,6.0,0.0,1.0,3.0,7.0,0.0,1.0,3.0,7.0,0.0,1.0,3.0,7.0,0.0,1.0,3.0,7.0,0,41,5462.0,650,OR,41037,135401.0
99,41039,8.0,3.0,12.0,30.0,6.0,3.0,20.0,32.0,4.0,3.0,15.0,26.0,4.0,4.0,15.0,27.0,4.0,3.0,16.0,29.0,7.0,3.0,15.0,31.0,9.0,3.0,15.0,34.0,8.0,3.0,12.0,29.0,1,41,338264.0,7768,OR,41039,289823.0
100,41041,2.0,4.0,7.0,14.0,1.0,3.0,10.0,15.0,0.0,3.0,8.0,13.0,0.0,4.0,8.0,13.0,0.0,3.0,8.0,13.0,2.0,3.0,8.0,14.0,2.0,3.0,7.0,13.0,2.0,4.0,7.0,14.0,1,41,44180.0,2336,OR,41041,250454.0
101,41043,4.0,3.0,13.0,24.0,4.0,2.0,15.0,25.0,3.0,2.0,14.0,23.0,5.0,2.0,14.0,24.0,4.0,2.0,14.0,23.0,4.0,2.0,15.0,25.0,4.0,2.0,14.0,24.0,4.0,3.0,13.0,24.0,1,41,115186.0,4113,OR,41043,237695.0
102,41045,2.0,2.0,7.0,17.0,3.0,1.0,11.0,19.0,2.0,1.0,9.0,16.0,2.0,1.0,11.0,20.0,2.0,1.0,9.0,16.0,2.0,1.0,9.0,17.0,2.0,1.0,9.0,17.0,2.0,2.0,9.0,19.0,1,41,30826.0,2688,OR,41045,140461.0
103,41047,9.0,4.0,14.0,33.0,8.0,2.0,18.0,31.0,7.0,2.0,16.0,28.0,9.0,2.0,14.0,28.0,7.0,2.0,16.0,27.0,8.0,3.0,19.0,34.0,9.0,3.0,19.0,35.0,9.0,3.0,15.0,31.0,1,41,314209.0,7266,OR,41047,275126.0
104,41049,1.0,1.0,3.0,8.0,1.0,0.0,4.0,6.0,1.0,1.0,4.0,8.0,1.0,1.0,4.0,9.0,1.0,1.0,3.0,7.0,1.0,1.0,3.0,7.0,1.0,1.0,3.0,7.0,1.0,1.0,3.0,8.0,1,41,9710.0,569,OR,41049,144751.0
105,41051,5.0,4.0,12.0,27.0,5.0,2.0,17.0,26.0,4.0,2.0,16.0,26.0,3.0,3.0,16.0,29.0,4.0,4.0,17.0,32.0,4.0,4.0,17.0,31.0,5.0,5.0,18.0,34.0,5.0,4.0,12.0,27.0,1,41,724564.0,13981,OR,41051,424963.0
106,41053,3.0,4.0,9.0,20.0,2.0,3.0,7.0,15.0,2.0,3.0,6.0,14.0,2.0,3.0,10.0,18.0,2.0,3.0,8.0,15.0,2.0,3.0,9.0,18.0,2.0,3.0,8.0,17.0,2.0,4.0,8.0,18.0,1,41,75003.0,2183,OR,41053,292846.0
107,41055,0.0,0.0,3.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,0,41,1323.0,149,OR,41055,158390.0
108,41057,1.0,2.0,7.0,11.0,0.0,2.0,6.0,8.0,0.0,2.0,6.0,8.0,0.0,2.0,6.0,8.0,0.0,2.0,6.0,8.0,1.0,2.0,7.0,10.0,1.0,2.0,7.0,10.0,1.0,2.0,7.0,10.0,1,41,23201.0,2016,OR,41057,256833.0
109,41059,2.0,2.0,5.0,12.0,2.0,2.0,8.0,16.0,1.0,2.0,6.0,14.0,1.0,2.0,6.0,14.0,1.0,2.0,5.0,10.0,2.0,2.0,5.0,12.0,2.0,2.0,5.0,11.0,2.0,2.0,6.0,13.0,1,41,73769.0,3486,OR,41059,189188.0
110,41061,1.0,2.0,9.0,13.0,1.0,1.0,8.0,11.0,1.0,1.0,8.0,11.0,1.0,1.0,8.0,12.0,1.0,1.0,8.0,11.0,1.0,1.0,8.0,11.0,1.0,1.0,8.0,11.0,1.0,2.0,9.0,13.0,1,41,23897.0,1231,OR,41061,189298.0
111,41063,0.0,0.0,7.0,9.0,0.0,0.0,5.0,6.0,0.0,0.0,5.0,6.0,0.0,0.0,5.0,8.0,0.0,0.0,5.0,7.0,0.0,0.0,5.0,7.0,0.0,0.0,5.0,7.0,0.0,0.0,7.0,9.0,0,41,6010.0,486,OR,41063,239344.0
112,41065,5.0,2.0,8.0,19.0,3.0,1.0,9.0,16.0,2.0,1.0,7.0,14.0,4.0,1.0,8.0,16.0,4.0,1.0,9.0,17.0,4.0,2.0,9.0,18.0,4.0,2.0,8.0,17.0,4.0,2.0,8.0,17.0,1,41,23328.0,1291,OR,41065,210526.0
113,41067,4.0,3.0,9.0,20.0,3.0,2.0,15.0,23.0,3.0,2.0,12.0,21.0,2.0,2.0,10.0,18.0,2.0,2.0,10.0,18.0,3.0,2.0,10.0,19.0,4.0,2.0,10.0,20.0,4.0,2.0,9.0,19.0,1,41,489383.0,7276,OR,41067,425071.0
114,41069,1.0,0.0,2.0,4.0,1.0,0.0,4.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,5.0,1.0,0.0,2.0,5.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,1,41,396.0,42,OR,41069,152120.0
115,41071,2.0,2.0,9.0,18.0,4.0,2.0,10.0,21.0,2.0,2.0,10.0,19.0,1.0,2.0,9.0,17.0,2.0,2.0,9.0,18.0,2.0,2.0,10.0,20.0,2.0,2.0,10.0,19.0,2.0,2.0,10.0,19.0,1,41,98853.0,3627,OR,41071,333044.0
116,39001,0.0,1.0,5.0,9.0,0.0,1.0,5.0,7.0,0.0,1.0,6.0,8.0,1.0,1.0,7.0,10.0,1.0,1.0,8.0,11.0,0.0,1.0,7.0,9.0,0.0,1.0,6.0,8.0,0.0,2.0,5.0,9.0,0,39,22248.0,986,OH,39001,105189.0
117,39003,5.0,5.0,11.0,28.0,3.0,4.0,11.0,24.0,3.0,4.0,10.0,23.0,3.0,4.0,12.0,25.0,3.0,4.0,12.0,25.0,3.0,4.0,11.0,25.0,3.0,5.0,11.0,26.0,4.0,4.0,11.0,26.0,1,39,106331.0,6015,OH,39003,128665.0
118,39005,0.0,3.0,6.0,10.0,0.0,3.0,7.0,11.0,0.0,3.0,8.0,12.0,0.0,3.0,5.0,9.0,0.0,3.0,6.0,11.0,0.0,3.0,6.0,11.0,0.0,3.0,6.0,11.0,0.0,4.0,7.0,13.0,0,39,46061.0,1982,OH,39005,130950.0
119,39007,3.0,6.0,10.0,19.0,0.0,6.0,6.0,12.0,1.0,6.0,6.0,13.0,1.0,6.0,7.0,14.0,3.0,6.0,7.0,16.0,2.0,6.0,6.0,14.0,2.0,6.0,6.0,14.0,3.0,6.0,9.0,18.0,1,39,97356.0,2924,OH,39007,121719.0
120,39009,1.0,4.0,11.0,20.0,1.0,3.0,10.0,16.0,1.0,3.0,9.0,17.0,1.0,3.0,9.0,16.0,2.0,3.0,9.0,17.0,2.0,3.0,8.0,16.0,2.0,4.0,9.0,18.0,2.0,4.0,11.0,21.0,1,39,62268.0,2338,OH,39009,165727.0
121,39011,4.0,5.0,9.0,23.0,2.0,3.0,9.0,19.0,3.0,3.0,8.0,19.0,4.0,3.0,8.0,20.0,4.0,3.0,8.0,20.0,4.0,3.0,8.0,22.0,4.0,4.0,8.0,23.0,4.0,4.0,8.0,22.0,1,39,45949.0,3411,OH,39011,153598.0
122,39013,1.0,4.0,10.0,20.0,0.0,3.0,9.0,14.0,0.0,3.0,7.0,13.0,0.0,3.0,8.0,14.0,1.0,3.0,7.0,14.0,1.0,3.0,7.0,14.0,1.0,4.0,8.0,15.0,1.0,3.0,10.0,18.0,1,39,63472.0,2657,OH,39013,120458.0
123,39015,1.0,2.0,11.0,19.0,1.0,1.0,11.0,14.0,1.0,1.0,11.0,14.0,1.0,1.0,9.0,12.0,1.0,1.0,10.0,14.0,1.0,1.0,10.0,14.0,1.0,2.0,11.0,16.0,1.0,1.0,11.0,15.0,1,39,41211.0,1817,OH,39015,127936.0
124,39017,4.0,3.0,13.0,23.0,1.0,3.0,14.0,20.0,1.0,1.0,15.0,19.0,1.0,1.0,16.0,22.0,3.0,1.0,15.0,22.0,3.0,1.0,14.0,20.0,3.0,2.0,14.0,21.0,2.0,4.0,12.0,20.0,1,39,367854.0,6135,OH,39017,181008.0
125,39019,0.0,2.0,6.0,15.0,0.0,3.0,9.0,13.0,0.0,3.0,9.0,13.0,0.0,1.0,7.0,10.0,0.0,1.0,6.0,10.0,0.0,1.0,6.0,11.0,0.0,1.0,6.0,10.0,0.0,2.0,6.0,14.0,0,39,22969.0,1064,OH,39019,125718.0
126,39021,1.0,1.0,14.0,23.0,1.0,1.0,10.0,16.0,1.0,1.0,10.0,16.0,1.0,1.0,9.0,15.0,2.0,1.0,9.0,17.0,2.0,1.0,10.0,20.0,2.0,1.0,10.0,19.0,1.0,2.0,12.0,22.0,1,39,39969.0,1872,OH,39021,135995.0
127,39023,1.0,2.0,6.0,15.0,0.0,3.0,8.0,14.0,0.0,3.0,10.0,16.0,0.0,1.0,9.0,13.0,1.0,2.0,10.0,16.0,0.0,2.0,7.0,12.0,0.0,2.0,7.0,13.0,2.0,2.0,7.0,16.0,1,39,138196.0,4020,OH,39023,132014.0
128,39025,2.0,1.0,8.0,13.0,1.0,1.0,8.0,12.0,1.0,1.0,10.0,14.0,1.0,1.0,11.0,16.0,1.0,1.0,10.0,16.0,1.0,1.0,9.0,14.0,1.0,3.0,9.0,15.0,2.0,2.0,8.0,14.0,1,39,196564.0,3458,OH,39025,174213.0
129,39027,1.0,2.0,8.0,13.0,0.0,1.0,7.0,10.0,0.0,1.0,10.0,13.0,0.0,1.0,9.0,12.0,1.0,1.0,9.0,13.0,0.0,1.0,7.0,10.0,0.0,1.0,7.0,10.0,1.0,2.0,8.0,14.0,1,39,39595.0,1379,OH,39027,132775.0
130,39029,0.0,2.0,9.0,14.0,0.0,3.0,10.0,14.0,0.0,3.0,10.0,14.0,0.0,3.0,10.0,14.0,0.0,3.0,9.0,13.0,0.0,3.0,9.0,14.0,0.0,3.0,9.0,13.0,0.0,4.0,9.0,16.0,0,39,97915.0,3823,OH,39029,109483.0
131,39031,0.0,2.0,10.0,15.0,0.0,1.0,8.0,10.0,0.0,1.0,8.0,10.0,0.0,1.0,9.0,11.0,0.0,1.0,9.0,12.0,0.0,1.0,10.0,13.0,0.0,1.0,10.0,13.0,0.0,1.0,10.0,14.0,0,39,35735.0,2396,OH,39031,102506.0
132,39033,1.0,2.0,9.0,19.0,1.0,1.0,8.0,14.0,1.0,1.0,7.0,14.0,1.0,1.0,7.0,14.0,1.0,1.0,7.0,14.0,1.0,1.0,7.0,15.0,1.0,1.0,7.0,16.0,1.0,1.0,7.0,16.0,1,39,43784.0,2765,OH,39033,91880.0
133,39035,5.0,5.0,10.0,21.0,1.0,5.0,9.0,15.0,1.0,6.0,12.0,19.0,2.0,3.0,12.0,18.0,3.0,4.0,13.0,21.0,2.0,4.0,14.0,20.0,3.0,4.0,13.0,21.0,4.0,7.0,12.0,23.0,1,39,1279861.0,14404,OH,39035,141414.0
134,39037,2.0,3.0,9.0,22.0,1.0,2.0,5.0,14.0,1.0,2.0,6.0,15.0,2.0,1.0,6.0,15.0,2.0,1.0,7.0,16.0,2.0,1.0,7.0,17.0,2.0,1.0,7.0,17.0,2.0,2.0,6.0,18.0,1,39,51256.0,4459,OH,39037,121504.0
135,39039,6.0,3.0,13.0,26.0,3.0,5.0,12.0,23.0,4.0,5.0,12.0,25.0,4.0,3.0,12.0,22.0,5.0,3.0,12.0,24.0,5.0,2.0,13.0,23.0,5.0,3.0,12.0,25.0,6.0,3.0,14.0,27.0,1,39,39037.0,3258,OH,39039,120968.0
136,39041,4.0,2.0,9.0,20.0,2.0,4.0,13.0,23.0,3.0,4.0,13.0,24.0,3.0,2.0,12.0,22.0,2.0,2.0,11.0,20.0,2.0,2.0,10.0,21.0,2.0,4.0,10.0,22.0,2.0,3.0,9.0,19.0,1,39,173372.0,3632,OH,39041,329070.0
137,39043,0.0,3.0,11.0,17.0,0.0,3.0,9.0,14.0,0.0,3.0,9.0,14.0,0.0,3.0,10.0,15.0,1.0,3.0,10.0,16.0,1.0,3.0,9.0,16.0,1.0,4.0,10.0,18.0,0.0,3.0,10.0,16.0,0,39,76944.0,2950,OH,39043,
138,39045,3.0,2.0,8.0,16.0,1.0,2.0,12.0,18.0,1.0,2.0,13.0,19.0,1.0,2.0,11.0,16.0,2.0,2.0,11.0,17.0,2.0,2.0,9.0,15.0,2.0,2.0,9.0,15.0,2.0,2.0,8.0,15.0,1,39,143773.0,4015,OH,39045,204107.0
139,39047,0.0,2.0,9.0,13.0,0.0,1.0,6.0,8.0,0.0,1.0,9.0,11.0,0.0,1.0,9.0,11.0,0.0,1.0,10.0,12.0,0.0,1.0,9.0,11.0,0.0,1.0,9.0,11.0,1.0,3.0,9.0,15.0,0,39,28609.0,1201,OH,39047,116889.0
140,39049,3.0,6.0,12.0,26.0,1.0,5.0,14.0,24.0,2.0,5.0,13.0,26.0,2.0,5.0,12.0,23.0,2.0,6.0,12.0,24.0,1.0,7.0,11.0,23.0,1.0,8.0,12.0,25.0,2.0,9.0,10.0,25.0,1,39,1163363.0,22542,OH,39049,189199.0
141,39051,3.0,2.0,8.0,20.0,2.0,2.0,7.0,15.0,2.0,2.0,6.0,14.0,2.0,2.0,6.0,14.0,4.0,2.0,6.0,17.0,5.0,2.0,6.0,18.0,5.0,2.0,6.0,19.0,3.0,2.0,8.0,19.0,1,39,42696.0,3186,OH,39051,143997.0
142,39053,0.0,4.0,5.0,11.0,0.0,4.0,2.0,7.0,0.0,3.0,2.0,7.0,0.0,3.0,5.0,9.0,0.0,3.0,5.0,10.0,0.0,3.0,5.0,9.0,0.0,3.0,5.0,10.0,0.0,4.0,5.0,11.0,0,39,27917.0,1226,OH,39053,110771.0
143,39055,2.0,5.0,7.0,16.0,0.0,6.0,5.0,14.0,0.0,6.0,6.0,15.0,0.0,6.0,6.0,15.0,1.0,6.0,7.0,17.0,2.0,5.0,6.0,16.0,1.0,5.0,5.0,13.0,1.0,5.0,7.0,15.0,1,39,89630.0,1359,OH,39055,278318.0
144,39057,2.0,2.0,9.0,16.0,1.0,2.0,9.0,13.0,1.0,2.0,10.0,14.0,2.0,2.0,11.0,16.0,2.0,2.0,13.0,18.0,1.0,2.0,10.0,14.0,1.0,2.0,11.0,15.0,2.0,2.0,9.0,15.0,1,39,159840.0,3985,OH,39057,188255.0
145,39059,0.0,2.0,8.0,14.0,0.0,2.0,7.0,12.0,0.0,2.0,7.0,12.0,0.0,2.0,5.0,10.0,1.0,2.0,6.0,12.0,1.0,2.0,6.0,12.0,1.0,3.0,6.0,13.0,0.0,3.0,8.0,15.0,0,39,35088.0,2485,OH,39059,110663.0
146,39061,2.0,4.0,9.0,16.0,2.0,4.0,11.0,18.0,2.0,4.0,9.0,16.0,2.0,2.0,8.0,13.0,1.0,3.0,5.0,11.0,1.0,4.0,4.0,10.0,1.0,5.0,4.0,11.0,1.0,6.0,4.0,12.0,1,39,802321.0,10706,OH,39061,163533.0
147,39063,3.0,5.0,11.0,25.0,2.0,3.0,12.0,23.0,2.0,3.0,11.0,22.0,4.0,3.0,11.0,24.0,4.0,4.0,12.0,26.0,3.0,4.0,11.0,24.0,3.0,5.0,11.0,25.0,3.0,4.0,11.0,24.0,1,39,74782.0,3315,OH,39063,143294.0
148,39065,1.0,3.0,9.0,16.0,0.0,3.0,7.0,14.0,0.0,3.0,7.0,14.0,0.0,3.0,7.0,14.0,1.0,3.0,7.0,15.0,1.0,3.0,7.0,16.0,1.0,3.0,7.0,15.0,1.0,3.0,9.0,16.0,1,39,32058.0,1669,OH,39065,102399.0
149,39067,0.0,3.0,8.0,16.0,0.0,3.0,6.0,10.0,0.0,2.0,6.0,9.0,0.0,2.0,6.0,9.0,0.0,2.0,7.0,11.0,1.0,2.0,6.0,11.0,1.0,3.0,6.0,13.0,0.0,2.0,8.0,14.0,0,39,11950.0,760,OH,39067,95100.0
150,39069,4.0,3.0,11.0,24.0,2.0,4.0,10.0,22.0,3.0,4.0,11.0,24.0,3.0,4.0,10.0,23.0,3.0,4.0,10.0,23.0,3.0,3.0,9.0,22.0,4.0,3.0,9.0,23.0,4.0,3.0,10.0,23.0,1,39,28215.0,2897,OH,39069,124724.0
151,39071,0.0,3.0,10.0,15.0,0.0,3.0,8.0,12.0,0.0,3.0,9.0,13.0,0.0,3.0,10.0,14.0,0.0,3.0,11.0,15.0,0.0,3.0,10.0,14.0,0.0,3.0,10.0,14.0,1.0,4.0,10.0,17.0,0,39,37584.0,1530,OH,39071,115708.0
152,39073,1.0,2.0,7.0,13.0,1.0,2.0,7.0,12.0,1.0,2.0,8.0,13.0,1.0,2.0,7.0,12.0,1.0,2.0,7.0,12.0,1.0,2.0,7.0,12.0,1.0,2.0,7.0,12.0,1.0,2.0,7.0,13.0,1,39,28759.0,1534,OH,39073,127086.0
153,39075,0.0,3.0,6.0,12.0,0.0,2.0,6.0,9.0,0.0,2.0,6.0,9.0,0.0,2.0,6.0,9.0,0.0,3.0,6.0,12.0,0.0,3.0,6.0,12.0,0.0,4.0,6.0,13.0,0.0,4.0,6.0,13.0,0,39,40842.0,2648,OH,39075,197284.0
154,39077,1.0,3.0,5.0,14.0,0.0,3.0,5.0,11.0,0.0,3.0,5.0,10.0,0.0,3.0,5.0,10.0,0.0,3.0,6.0,11.0,0.0,3.0,7.0,12.0,0.0,3.0,6.0,14.0,1.0,3.0,6.0,15.0,1,39,58187.0,3726,OH,39077,127515.0
155,39079,1.0,3.0,8.0,14.0,0.0,3.0,7.0,12.0,1.0,3.0,7.0,13.0,2.0,3.0,6.0,12.0,2.0,3.0,7.0,13.0,1.0,3.0,6.0,12.0,1.0,4.0,8.0,16.0,1.0,4.0,8.0,15.0,1,39,29391.0,1457,OH,39079,100788.0
156,39081,0.0,3.0,10.0,16.0,0.0,3.0,8.0,12.0,0.0,3.0,7.0,11.0,0.0,3.0,9.0,13.0,1.0,3.0,9.0,14.0,1.0,3.0,8.0,14.0,1.0,3.0,8.0,12.0,0.0,3.0,10.0,15.0,0,39,64699.0,2051,OH,39081,102791.0
157,39083,1.0,1.0,5.0,9.0,0.0,1.0,3.0,5.0,0.0,1.0,4.0,6.0,0.0,2.0,4.0,7.0,1.0,1.0,4.0,8.0,1.0,1.0,6.0,10.0,1.0,2.0,6.0,11.0,1.0,1.0,5.0,9.0,1,39,55411.0,3844,OH,39083,149090.0
158,39085,3.0,6.0,8.0,17.0,1.0,4.0,5.0,10.0,1.0,4.0,6.0,11.0,1.0,5.0,8.0,14.0,2.0,5.0,7.0,15.0,2.0,5.0,7.0,14.0,2.0,6.0,7.0,15.0,2.0,6.0,9.0,17.0,1,39,229811.0,3122,OH,39085,169332.0
159,39087,0.0,2.0,6.0,11.0,0.0,2.0,7.0,10.0,0.0,2.0,5.0,9.0,0.0,2.0,7.0,10.0,0.0,2.0,7.0,11.0,0.0,2.0,6.0,9.0,0.0,2.0,6.0,11.0,0.0,2.0,6.0,11.0,0,39,56494.0,1628,OH,39087,102895.0
160,39089,3.0,2.0,11.0,17.0,2.0,3.0,8.0,13.0,1.0,3.0,8.0,12.0,2.0,3.0,9.0,14.0,3.0,3.0,9.0,15.0,3.0,3.0,9.0,15.0,3.0,2.0,10.0,15.0,3.0,2.0,11.0,16.0,1,39,162161.0,7232,OH,39089,185691.0
161,39091,1.0,2.0,5.0,13.0,1.0,3.0,5.0,13.0,2.0,1.0,4.0,11.0,1.0,1.0,5.0,11.0,1.0,1.0,5.0,12.0,1.0,1.0,5.0,12.0,1.0,1.0,5.0,12.0,1.0,1.0,5.0,11.0,1,39,45858.0,2777,OH,39091,136531.0
162,39093,4.0,4.0,13.0,24.0,1.0,6.0,12.0,19.0,1.0,6.0,12.0,20.0,1.0,4.0,11.0,17.0,3.0,4.0,11.0,19.0,3.0,4.0,10.0,17.0,3.0,5.0,10.0,19.0,3.0,5.0,12.0,22.0,1,39,291898.0,4979,OH,39093,154192.0
163,39095,3.0,8.0,19.0,34.0,2.0,5.0,19.0,28.0,1.0,5.0,16.0,24.0,1.0,4.0,12.0,21.0,2.0,4.0,18.0,29.0,3.0,4.0,16.0,27.0,3.0,7.0,17.0,30.0,3.0,9.0,18.0,35.0,1,39,439209.0,8340,OH,39095,124327.0
164,39097,0.0,1.0,11.0,20.0,0.0,1.0,7.0,11.0,0.0,1.0,10.0,14.0,0.0,1.0,10.0,13.0,0.0,1.0,10.0,13.0,0.0,1.0,10.0,15.0,0.0,1.0,10.0,16.0,1.0,2.0,10.0,19.0,0,39,42868.0,1539,OH,39097,171770.0
165,39099,1.0,4.0,13.0,21.0,0.0,4.0,10.0,15.0,0.0,4.0,11.0,16.0,0.0,4.0,12.0,17.0,0.0,4.0,12.0,17.0,0.0,4.0,10.0,16.0,0.0,4.0,11.0,16.0,0.0,5.0,11.0,19.0,1,39,237145.0,4824,OH,39099,109856.0
166,39101,0.0,3.0,7.0,17.0,0.0,3.0,8.0,17.0,0.0,3.0,8.0,17.0,0.0,3.0,7.0,16.0,0.0,3.0,7.0,17.0,0.0,3.0,6.0,18.0,0.0,3.0,7.0,18.0,0.0,4.0,7.0,18.0,0,39,66501.0,2148,OH,39101,105404.0
167,39103,2.0,7.0,15.0,25.0,1.0,7.0,14.0,23.0,1.0,7.0,15.0,24.0,1.0,7.0,12.0,21.0,1.0,7.0,13.0,22.0,1.0,7.0,12.0,21.0,1.0,8.0,12.0,22.0,1.0,8.0,14.0,24.0,1,39,171064.0,2425,OH,39103,213893.0
168,39105,0.0,3.0,7.0,13.0,0.0,3.0,5.0,9.0,0.0,2.0,6.0,11.0,0.0,2.0,6.0,10.0,1.0,2.0,5.0,10.0,1.0,2.0,5.0,10.0,1.0,2.0,5.0,11.0,1.0,3.0,7.0,13.0,0,39,17900.0,706,OH,39105,93812.0
169,39107,4.0,5.0,6.0,20.0,2.0,3.0,8.0,18.0,2.0,3.0,8.0,18.0,4.0,3.0,7.0,19.0,3.0,4.0,7.0,19.0,3.0,4.0,7.0,20.0,3.0,4.0,7.0,20.0,3.0,4.0,7.0,20.0,1,39,40814.0,3485,OH,39107,148016.0
170,39109,1.0,1.0,13.0,21.0,0.0,1.0,10.0,15.0,0.0,1.0,12.0,17.0,1.0,1.0,11.0,17.0,2.0,1.0,13.0,20.0,1.0,1.0,10.0,16.0,1.0,1.0,10.0,18.0,0.0,2.0,13.0,21.0,1,39,101860.0,3439,OH,39109,161597.0
171,39111,0.0,2.0,8.0,14.0,0.0,3.0,5.0,10.0,0.0,3.0,5.0,11.0,0.0,3.0,6.0,11.0,0.0,2.0,6.0,11.0,0.0,2.0,6.0,10.0,0.0,2.0,7.0,10.0,0.0,2.0,8.0,14.0,0,39,13904.0,1227,OH,39111,104545.0
172,39113,2.0,4.0,9.0,19.0,0.0,4.0,9.0,16.0,0.0,4.0,12.0,18.0,1.0,4.0,12.0,20.0,1.0,4.0,14.0,22.0,1.0,4.0,10.0,18.0,1.0,5.0,11.0,20.0,2.0,5.0,9.0,21.0,1,39,534949.0,11314,OH,39113,129983.0
173,39115,0.0,2.0,7.0,11.0,0.0,2.0,7.0,9.0,0.0,2.0,6.0,9.0,0.0,2.0,7.0,9.0,0.0,2.0,8.0,12.0,0.0,2.0,8.0,11.0,0.0,2.0,8.0,11.0,0.0,2.0,7.0,11.0,0,39,12301.0,820,OH,39115,97139.0
174,39117,0.0,5.0,7.0,17.0,0.0,3.0,7.0,15.0,0.0,3.0,7.0,14.0,0.0,3.0,7.0,14.0,0.0,4.0,7.0,16.0,1.0,4.0,7.0,17.0,0.0,4.0,7.0,18.0,0.0,4.0,7.0,17.0,0,39,34331.0,1597,OH,39117,152806.0
175,39119,0.0,1.0,12.0,16.0,0.0,1.0,9.0,11.0,0.0,1.0,8.0,10.0,0.0,1.0,10.0,12.0,1.0,1.0,10.0,13.0,1.0,1.0,10.0,13.0,1.0,1.0,10.0,13.0,0.0,1.0,11.0,15.0,0,39,81566.0,3130,OH,39119,120646.0
