HocoNum,HighSpeed,population,state
131123,0,76,ID
131190,0,6600,ID
131190,1,14188,ID
131269,0,18280,ID
131269,1,3075,ID
131310,0,234164,ID
131352,0,143533,ID
131497,0,183515,ID
140033,0,31315,ID
140048,0,1041341,ID
140105,0,0,ID
150292,0,14052,ID
160157,0,17887,ID
170071,0,48959,ID
210109,0,88,ID
220076,0,2232,ID
240046,0,8,ID
260010,0,3028,ID
260010,1,234,ID
260050,0,129805,ID
290015,0,25,ID
290062,0,56532,ID
300179,0,502,ID
300187,0,915,ID
310017,0,2279,ID
310036,0,6888,ID
310058,0,69629,ID
320059,0,0,ID
320105,0,4617,ID
320111,0,5908,ID
320127,0,1092093,ID
330054,0,35053,ID
330076,0,1224,ID
330076,1,98,ID
330085,0,3316,ID
130012,0,79469,IL
130012,1,30816,IL
130036,0,3318,IL
130077,0,9640621,IL
130077,1,104440,IL
130079,1,615074,IL
130116,0,32736,IL
130119,0,403,IL
130127,0,1841,IL
130192,0,5644,IL
130208,0,61588,IL
130228,0,127393,IL
130235,0,71657,IL
130235,1,589432,IL
130254,0,387,IL
130258,0,1653993,IL
130287,0,654,IL
130317,1,9707716,IL
130335,0,129237,IL
130368,0,802,IL
130401,0,31950,IL
130402,0,799,IL
130444,0,10189,IL
130471,0,15410,IL
130503,0,1242,IL
130513,0,118560,IL
130528,0,7099,IL
130528,1,753,IL
130535,0,17073,IL
130544,0,3363,IL
130557,0,13625,IL
130559,0,195,IL
130584,0,44766,IL
130604,0,2853,IL
130624,0,220340,IL
130627,0,299,IL
130699,0,186,IL
130735,0,327,IL
130749,0,12,IL
130769,0,24692,IL
130799,0,37540,IL
130799,1,17186,IL
130802,0,908,IL
130804,0,21736,IL
130804,1,892247,IL
130819,0,11423,IL
130872,0,204792,IL
130872,1,10809,IL
130908,0,1650,IL
130955,0,2928,IL
130977,0,1567,IL
131016,0,596,IL
131074,0,270,IL
131074,1,2976,IL
131104,0,3747,IL
131106,0,3289,IL
131179,0,441,IL
131180,0,161979,IL
131226,0,3648,IL
131261,0,103,IL
131306,0,194780,IL
131310,0,164551,IL
131352,0,3269,IL
131358,0,1183,IL
131379,0,513,IL
131413,0,4025,IL
131431,0,4521,IL
131445,0,17694,IL
131480,0,1217035,IL
131505,0,2549,IL
131513,0,2182,IL
140048,0,3818502,IL
140078,0,43535,IL
140105,0,914963,IL
160115,0,2644041,IL
160157,0,6717,IL
170016,0,39096,IL
190008,0,18417,IL
190008,1,357,IL
190051,0,34577,IL
190051,1,34068,IL
190103,0,24299,IL
190169,0,7979,IL
190211,0,6309,IL
190365,0,10910,IL
190442,0,7938,IL
190501,0,11611,IL
200006,0,6541,IL
200019,0,6156,IL
200026,0,5611,IL
200065,0,48624,IL
200070,0,6052,IL
210069,0,0,IL
220036,0,4696,IL
240044,1,9493,IL
240105,0,801,IL
250007,0,51794,IL
250081,0,10625,IL
260005,0,381,IL
260050,0,40236,IL
270025,0,780555,IL
270035,0,303298,IL
270061,0,152,IL
270065,0,169878,IL
270076,0,12506,IL
280051,0,132296,IL
280063,0,559,IL
280069,0,10625,IL
290009,0,127,IL
290021,0,15685,IL
290031,1,10404,IL
290055,0,710507,IL
290109,0,7600,IL
300026,0,30305,IL
300074,0,19584,IL
300088,0,318,IL
300133,0,34088,IL
300175,1,373709,IL
300183,0,11624,IL
300186,0,2387,IL
320031,0,381,IL
320053,0,27826,IL
320066,0,426058,IL
320121,0,90182,IL
330046,0,21173,IL
330071,0,125,IL
330086,0,2268,IL
330089,0,10444,IL
330090,0,26463,IL
360101,1,942,IL
130077,0,3371611,IN
130077,1,15022,IN
130116,0,1591916,IN
130127,0,368,IN
130139,0,1621,IN
130159,0,957,IN
130159,1,549999,IN
130228,0,491974,IN
130254,0,31899,IN
130254,1,294,IN
130258,0,1661031,IN
130268,0,5639,IN
130279,0,22403,IN
130288,1,34831,IN
130310,0,0,IN
130316,0,15748,IN
130317,1,3716078,IN
130363,0,3602,IN
130363,1,6605,IN
130393,0,15064,IN
130437,0,6206,IN
130471,0,0,IN
130532,0,5794,IN
130586,0,7959,IN
130586,1,57195,IN
130742,0,112199,IN
130804,1,252154,IN
130834,0,522850,IN
130838,0,149386,IN
130853,0,14082,IN
130875,0,7513,IN
130904,0,40169,IN
130904,1,159,IN
130905,0,17388,IN
130921,0,338969,IN
131016,0,717552,IN
131032,0,53680,IN
131078,0,7929,IN
131078,1,1842,IN
131081,0,85,IN
131081,1,169376,IN
131108,0,68588,IN
131108,1,10588,IN
131124,0,42533,IN
131225,0,25468,IN
131285,0,16155,IN
131286,0,7442,IN
131306,0,35488,IN
131310,0,290706,IN
131310,1,15461,IN
131352,0,637195,IN
131413,0,35305,IN
131444,0,6629,IN
131451,0,10432,IN
131480,0,273783,IN
131513,0,830,IN
131520,0,1985,IN
140048,0,92114,IN
140064,0,79128,IN
140105,0,1016,IN
170016,0,128931,IN
170102,0,408,IN
170105,0,7992,IN
180010,0,15155,IN
190056,0,23545,IN
190192,0,66,IN
190211,0,14922,IN
190236,0,972227,IN
190289,0,39073,IN
190442,0,22,IN
190443,0,3843,IN
200070,0,109,IN
210063,0,13359,IN
210087,0,22715,IN
210087,1,3415,IN
220027,0,3522,IN
240070,0,7471,IN
250007,0,15697,IN
250027,0,56640,IN
250081,0,10,IN
260004,0,2040,IN
270023,0,32464,IN
290009,0,86763,IN
290039,0,7251,IN
290079,0,21625,IN
300005,0,42969,IN
300005,1,5647,IN
300146,0,292,IN
300175,1,5108,IN
300176,0,1008,IN
310005,0,35,IN
320093,0,4238,IN
320121,0,25761,IN
320129,0,3367,IN
330090,0,580,IN
130008,0,18327,IA
130035,0,8715,IA
130040,0,4870,IA
130045,0,13956,IA
130046,0,1916,IA
130066,0,5324,IA
130092,0,1995,IA
130096,0,2604,IA
130120,0,9957,IA
130127,0,84,IA
130142,0,288,IA
130154,0,6830,IA
130154,1,12660,IA
130169,0,5493,IA
130179,0,9605,IA
130183,1,86173,IA
130204,0,3902,IA
130207,0,1584,IA
130218,0,934,IA
130218,1,40819,IA
130223,0,1114,IA
130228,0,1801748,IA
130228,1,19008,IA
130258,0,84482,IA
130259,0,8697,IA
130285,0,4734,IA
130290,0,4547,IA
130290,1,5761,IA
130302,0,9040,IA
130310,0,3861,IA
130321,0,7472,IA
130324,0,4589,IA
130325,0,3680,IA
130335,0,31180,IA
130343,0,6358,IA
130344,0,5156,IA
130346,0,5487,IA
130347,0,3248,IA
130353,0,3181,IA
130360,1,73229,IA
130374,0,6180,IA
130390,0,5210,IA
130390,1,12050,IA
130419,0,159,IA
130419,1,2555,IA
130421,0,2573,IA
130433,0,3265,IA
130450,0,3605,IA
130471,0,25,IA
130472,0,6916,IA
130473,0,2374,IA
130473,1,3123,IA
130475,1,8678,IA
130477,0,10707,IA
130478,0,1056,IA
130482,1,5875,IA
130483,0,5697,IA
130484,1,15486,IA
130485,0,35638,IA
130488,0,1102,IA
130489,0,3867,IA
130495,0,510,IA
130535,0,198,IA
130552,0,21367,IA
130559,0,16056,IA
130560,0,16769,IA
130567,0,12340,IA
130574,0,3673,IA
130590,0,696,IA
130596,0,3535,IA
130598,0,29235,IA
130621,0,9887,IA
130626,0,1242,IA
130627,0,542573,IA
130630,0,9061,IA
130631,0,1537,IA
130641,0,6959,IA
130661,0,4971,IA
130677,0,5319,IA
130682,0,4228,IA
130693,0,5131,IA
130695,0,677,IA
130709,0,3083,IA
130724,0,1269,IA
130732,0,8172,IA
130756,0,1754,IA
130757,0,26324,IA
130759,0,4742,IA
130766,0,791,IA
130767,0,2533,IA
130774,0,2879,IA
130774,1,9599,IA
130782,0,11711,IA
130785,0,18003,IA
130787,0,1837,IA
130803,0,4539,IA
130804,0,1701,IA
130804,1,1970171,IA
130805,0,6343,IA
130837,0,2554,IA
