HocoNum,HighSpeed,population
280005,0,5857
280007,0,16632
280009,0,28959
280010,0,7797
280011,0,11775
280013,0,4640
280013,1,178
280014,1,18068
280015,0,385303
280017,1,56923
280018,0,720
280020,0,38485
280020,1,1455
280024,0,729
280026,0,13593
280027,0,177246
280028,0,1304
280031,0,5184
280035,0,24586
280037,0,3909
280042,0,82593
280051,0,132296
280052,0,3805
280054,0,136
280057,0,470364
280063,0,559
280066,0,12616
280067,1,40707
280068,0,35623
280069,0,10625
280071,0,21559
280073,1,34877
280074,0,17085
280074,1,15
280075,0,623
280078,0,2985
290002,0,77
290003,0,125618
290004,0,27176
290004,1,162
290005,0,14419
290006,0,66989
290007,0,797873
290008,0,46248
290009,0,147597
290010,0,2920402
290014,0,45047
290015,0,2094
290016,0,4124
290017,0,675
290018,0,204562
290019,0,1247
290021,0,15685
290023,0,24599
290024,0,38
290025,0,1054458
290028,1,26430
290031,1,10404
290035,0,5204
290039,0,142797
290040,0,18307
290042,0,145
290048,0,354
290050,0,1093465
290051,0,14573
290052,0,15940
290053,0,5289
290055,0,710507
290057,0,3676
290058,0,67667
290061,0,3412
290062,0,56532
290065,0,9420
290066,0,126
290077,0,51911
290077,1,127
290078,0,10
290079,0,21625
290081,0,89595
290083,0,5655
290086,0,15962
290087,0,1075
290088,0,42191
290089,0,22686
290090,0,153
290091,0,383
290092,0,900
290092,1,57
290093,0,238940
290099,0,32937
290100,0,13228
290103,0,13281
290105,0,3342
290106,0,82543
290108,0,6304
290108,1,25
290109,0,7600
290112,0,65539
290113,0,882
290113,1,0
290114,0,876
290118,0,175276
290121,0,1409
290123,0,579
290125,0,30
290127,0,1126
290128,0,279
300004,0,42072
300005,0,42969
300005,1,5647
300008,0,26415
300010,0,11061
300011,0,102604
300015,0,1647
300016,0,35718
300017,0,6301425
300019,0,34841
300020,0,189294
300023,0,10938
300025,0,130992
300026,0,30305
300027,0,253040
300029,0,1916843
300031,0,11663
300036,0,200363
300037,0,133837
300039,0,504
300040,0,10176
300043,0,3024653
300045,0,12203
300047,0,9734
300049,1,37260
300053,0,170778
300056,1,2205
300059,0,17293
300061,0,16797
300063,0,3023649
300065,0,38998
300067,0,135161
300069,0,266
300073,0,41399
300074,0,20566
300076,0,214
300077,0,25865
300078,0,653725
300080,0,30606
300081,0,561
300082,0,14785
300083,0,41239
300087,0,13608
300088,0,322
300090,0,8468
300091,1,16256
300092,0,10857
300093,0,1278
300095,0,34482
300096,0,1176
300101,0,116028
300105,0,32784
300106,0,350
300107,0,41673
300110,0,842
300111,0,16534
300112,0,29069
300116,0,10513
300117,0,4810
300119,0,2565
300120,0,162791
300122,0,5149
300123,0,118583
300124,0,12298
300125,0,47622
300126,0,1152
300128,0,723
300129,0,72689
300131,0,1304
300132,0,46276
300133,0,34088
300136,0,327605
300137,0,21412
300138,0,4163
300139,1,9594
300143,0,381108
300144,0,14490
300146,0,6418
300147,0,1493
300149,0,8151
300159,0,12737
300160,0,134485
300164,0,40375
300168,0,42959
300169,0,200017
300170,0,516336
300171,0,54319
300172,0,70682
300173,0,556
300175,1,378817
300176,0,1008
300178,0,3746
300179,0,502
300180,0,3089
300181,0,19720
300182,0,3311
300183,0,11624
300184,0,20162
300185,0,25723
300186,0,31446
300187,0,915
300190,0,5417
300191,0,138063
300191,1,1694
300192,0,66771
300194,0,1979
300196,0,8814
300198,0,6545
300199,0,1057360
300205,0,994
310000,0,63453
310001,0,856695
310005,0,3543
310006,0,249
